nohup: ignorando entrada

=================================== Módulo importado com sucesso ===================================

============================================= XGBoost ==============================================

----------------------------------------- Ciências Humanas -----------------------------------------

243 combinações de hiperparâmetros

 1 / 243 | {'learning_rate': 0.05, 'max_depth': 6, 'min_child_weight': 1, 'colsample_bytree': 0.7, 'subsample': 0.7} | RMSE: 75.7295 | Tempo: 1.6s
136 / 243 | {'learning_rate': 0.1, 'max_depth': 10, 'min_child_weight': 1, 'colsample_bytree': 0.7, 'subsample': 0.7} | RMSE: 75.3600 | Tempo: 2.7s

137 / 243 | {'learning_rate': 0.1, 'max_depth': 10, 'min_child_weight': 1, 'colsample_bytree': 0.7, 'subsample': 0.85} | RMSE: 75.3600 | Tempo: 2.7s

138 / 243 | {'learning_rate': 0.1, 'max_depth': 10, 'min_child_weight': 1, 'colsample_bytree': 0.7, 'subsample': 1.0} | RMSE: 75.3540 | Tempo: 2.7s

139 / 243 | {'learning_rate': 0.1, 'max_depth': 10, 'min_child_weight': 1, 'colsample_bytree': 0.85, 'subsample': 0.7} | RMSE: 75.3580 | Tempo: 2.7s

140 / 243 | {'learning_rate': 0.1, 'max_depth': 10, 'min_child_weight': 1, 'colsample_bytree': 0.85, 'subsample': 0.85} | RMSE: 75.3625 | Tempo: 2.7s

141 / 243 | {'learning_rate': 0.1, 'max_depth': 10, 'min_child_weight': 1, 'colsample_bytree': 0.85, 'subsample': 1.0} | RMSE: 75.3588 | Tempo: 2.6s

